k,1agent,4agent_coevol,4agent_attempts_only,4agent_no_sharing
460,1.0000004292,0.9999999469,1.0000025396,1.0000055948
461,1.0000004292,0.9999999469,1.0000025396,1.0000055948
462,1.0000004292,0.9999999469,1.0000025396,1.0000055948
463,1.0000004292,0.9999999469,1.0000025396,1.0000055948
464,1.0000004292,0.9999999469,1.0000025396,1.0000055948
465,1.0000004292,0.9999999469,1.0000025396,1.0000055948
466,1.0000004292,0.9999999469,1.0000025396,1.0000055948
467,1.0000004292,0.9999999469,1.0000025396,1.0000055948
468,1.0000004292,0.9999999469,1.0000025396,1.0000055948
469,1.0000004292,0.9999999469,1.0000025396,1.0000055948
470,1.0000004292,0.9999999469,1.0000025396,1.0000055948
471,1.0000004292,0.9999999469,1.0000025396,1.0000055948
472,1.0000004292,0.9999999469,1.0000025396,1.0000055948
473,1.0000004292,0.9999999469,1.0000025396,1.0000055948
474,1.0000004292,0.9999999469,1.0000025396,1.0000055948
475,1.0000004292,0.9999999469,1.0000025396,1.0000055948
476,1.0000004292,0.9999999469,1.0000025396,1.0000055948
477,1.0000004292,0.9999999469,1.0000025396,1.0000055948
478,1.0000004292,0.9999999469,1.0000025396,1.0000055948
479,1.0000004292,0.9999999469,1.0000025396,1.0000055948
480,1.0000004292,0.9999999469,1.0000025396,1.0000055948
481,1.0000004292,0.9999999469,1.0000025396,1.0000055948
482,1.0000004292,0.9999999469,1.0000025396,1.0000055948
483,1.0000004292,0.9999999469,1.0000025396,1.0000055948
484,1.0000004292,0.9999999469,1.0000025396,1.0000055948
485,1.0000004292,0.9999999469,1.0000025396,1.0000055948
486,1.0000004292,0.9999999470,1.0000025396,1.0000055948
487,1.0000004292,0.9999999470,1.0000025396,1.0000055948
488,1.0000004292,0.9999999470,1.0000025396,1.0000055948
489,1.0000004292,0.9999999470,1.0000025396,1.0000055948
490,1.0000004292,0.9999999470,1.0000025396,1.0000055948
491,1.0000004292,0.9999999470,1.0000025396,1.0000055948
492,1.0000004292,0.9999999470,1.0000025396,1.0000055948
493,1.0000004292,0.9999999470,1.0000025396,1.0000055948
494,1.0000004292,0.9999999470,1.0000025396,1.0000055948
495,1.0000004292,0.9999999470,1.0000025396,1.0000055948
496,1.0000004292,0.9999999470,1.0000025396,1.0000055948
497,1.0000004292,0.9999999470,1.0000025396,1.0000055948
498,1.0000004292,0.9999999470,1.0000025396,1.0000055948
499,1.0000004292,0.9999999470,1.0000025396,1.0000055948
500,1.0000004292,0.9999999470,1.0000025396,1.0000055948
501,1.0000004292,0.9999999470,1.0000025396,1.0000055948
502,1.0000004292,0.9999999470,1.0000025396,1.0000055948
503,1.0000004292,0.9999999470,1.0000025396,1.0000055948
504,1.0000004292,0.9999999470,1.0000025396,1.0000055948
505,1.0000004292,0.9999999470,1.0000025396,1.0000055948
506,1.0000004292,0.9999999473,1.0000025601,1.0000055948
507,1.0000004292,0.9999999473,1.0000025601,1.0000055948
508,1.0000004292,0.9999999473,1.0000025601,1.0000055948
509,1.0000004292,0.9999999473,1.0000025601,1.0000055948
510,1.0000004292,0.9999999473,1.0000025601,1.0000055948
511,1.0000004292,0.9999999473,1.0000025601,1.0000055948
512,1.0000004292,0.9999999473,1.0000025601,1.0000055948
513,1.0000004292,0.9999999473,1.0000025601,1.0000055948
514,1.0000004292,0.9999999473,1.0000025601,1.0000055948
515,1.0000004292,0.9999999473,1.0000025601,1.0000055948
516,1.0000004292,0.9999999473,1.0000025601,1.0000055948
517,1.0000004292,0.9999999473,1.0000025601,1.0000055948
518,1.0000004292,0.9999999473,1.0000025601,1.0000055948
519,1.0000004292,0.9999999473,1.0000025601,1.0000055948
520,1.0000004292,0.9999999473,1.0000025601,1.0000055948
521,1.0000004292,0.9999999473,1.0000025601,1.0000055948
522,1.0000004292,0.9999999473,1.0000025601,1.0000055948
523,1.0000004292,0.9999999473,1.0000025601,1.0000055948
524,1.0000004292,0.9999999473,1.0000025601,1.0000055948
525,1.0000004292,0.9999999473,1.0000025601,1.0000055948
526,1.0000004292,0.9999999473,1.0000025601,1.0000055948
527,1.0000004292,0.9999999473,1.0000025601,1.0000055948
528,1.0000004292,0.9999999473,1.0000025601,1.0000055948
529,1.0000004292,0.9999999473,1.0000025601,1.0000055948
530,1.0000004292,0.9999999473,1.0000025601,1.0000055948
531,1.0000004292,0.9999999473,1.0000025601,1.0000055948
532,1.0000004292,0.9999999473,1.0000025601,1.0000055948
533,1.0000004292,0.9999999473,1.0000025601,1.0000055948
534,1.0000004292,0.9999999473,1.0000025601,1.0000055948
535,1.0000004292,0.9999999473,1.0000025601,1.0000055948
536,1.0000004292,0.9999999473,1.0000025601,1.0000055948
537,1.0000004292,0.9999999473,1.0000025601,1.0000055948
538,1.0000004292,0.9999999473,1.0000025601,1.0000055948
539,1.0000004292,0.9999999473,1.0000025601,1.0000055948
540,1.0000004292,0.9999999473,1.0000025601,1.0000055948
541,1.0000004292,0.9999999473,1.0000025601,1.0000055948
542,1.0000004292,0.9999999473,1.0000025601,1.0000055948
543,1.0000004292,0.9999999473,1.0000025601,1.0000055948
544,1.0000004292,0.9999999473,1.0000025601,1.0000055948
545,1.0000004292,0.9999999473,1.0000025601,1.0000055948
546,1.0000004292,0.9999999473,1.0000025601,1.0000055948
547,1.0000004292,0.9999999473,1.0000025601,1.0000055948
548,1.0000004292,0.9999999473,1.0000025601,1.0000055948
549,1.0000004292,0.9999999473,1.0000025601,1.0000055948
550,1.0000004292,0.9999999473,1.0000025601,1.0000055948
551,1.0000004292,0.9999999473,1.0000025601,1.0000055948
552,1.0000004292,0.9999999473,1.0000025601,1.0000055948
553,1.0000004292,0.9999999473,1.0000025601,1.0000055948
554,1.0000004292,0.9999999473,1.0000025601,1.0000055948
555,1.0000004292,0.9999999473,1.0000025601,1.0000055948
556,1.0000004292,0.9999999473,1.0000025601,1.0000055948
557,1.0000004292,0.9999999473,1.0000025601,1.0000055948
558,1.0000004292,0.9999999473,1.0000025601,1.0000055948
559,1.0000004292,0.9999999473,1.0000025601,1.0000055948
560,1.0000004292,0.9999999473,1.0000025601,1.0000055948
561,1.0000004292,0.9999999473,1.0000025601,1.0000055948
562,1.0000004292,0.9999999473,1.0000025601,1.0000055948
563,1.0000004292,0.9999999473,1.0000025601,1.0000055948
564,1.0000004292,0.9999999473,1.0000025601,1.0000055948
565,1.0000004292,0.9999999473,1.0000025601,1.0000055948
566,1.0000004292,0.9999999473,1.0000025601,1.0000055948
567,1.0000004292,0.9999999473,1.0000025601,1.0000055948
568,1.0000004292,0.9999999473,1.0000025601,1.0000055948
569,1.0000004292,0.9999999473,1.0000025601,1.0000055948
570,1.0000004292,0.9999999473,1.0000025601,1.0000055948
571,1.0000004292,0.9999999473,1.0000025601,1.0000055948
572,1.0000004292,0.9999999473,1.0000025601,1.0000055948
573,1.0000004292,0.9999999473,1.0000025601,1.0000055948
574,1.0000004292,0.9999999473,1.0000025601,1.0000055948
575,1.0000004292,0.9999999473,1.0000025601,1.0000055948
576,1.0000004292,0.9999999473,1.0000025601,1.0000055948
577,1.0000004292,0.9999999473,1.0000025601,1.0000055948
578,1.0000004292,0.9999999473,1.0000025601,1.0000055948
579,1.0000004292,0.9999999473,1.0000025601,1.0000055948
580,1.0000004292,0.9999999473,1.0000025601,1.0000055948
581,1.0000004292,0.9999999473,1.0000025601,1.0000055948
582,1.0000004292,0.9999999473,1.0000025601,1.0000055948
583,1.0000004292,0.9999999473,1.0000025601,1.0000055948
584,1.0000004292,0.9999999473,1.0000025601,1.0000055948
585,1.0000004292,0.9999999473,1.0000025601,1.0000055948
586,1.0000004292,0.9999999473,1.0000025601,1.0000055948
587,1.0000004292,0.9999999473,1.0000025601,1.0000055948
588,1.0000004292,0.9999999473,1.0000025601,1.0000055948
589,1.0000004292,0.9999999473,1.0000025601,1.0000055948
590,1.0000004292,0.9999999473,1.0000025601,1.0000055948
591,1.0000004292,0.9999999473,1.0000025601,1.0000055948
592,1.0000004292,0.9999999473,1.0000025601,1.0000055948
593,1.0000004292,0.9999999473,1.0000025601,1.0000055948
594,1.0000004292,0.9999999473,1.0000025601,1.0000055948
595,1.0000004292,0.9999999473,1.0000025601,1.0000055948
596,1.0000004292,0.9999999473,1.0000025601,1.0000055948
597,1.0000004292,0.9999999473,1.0000025601,1.0000055948
598,1.0000004292,0.9999999473,1.0000025601,1.0000055948
599,1.0000004292,0.9999999473,1.0000025601,1.0000055948
600,1.0000004292,0.9999999473,1.0000025601,1.0000055948
601,1.0000004292,0.9999999473,1.0000025601,1.0000055948
602,1.0000004292,0.9999999473,1.0000025601,1.0000055948
603,1.0000004292,0.9999999473,1.0000025601,1.0000055948
604,1.0000004292,0.9999999473,1.0000025601,1.0000055948
605,1.0000004292,0.9999999473,1.0000025601,1.0000055948
606,1.0000004292,0.9999999473,1.0000025601,1.0000055948
607,1.0000004292,0.9999999473,1.0000025601,1.0000055948
608,1.0000004292,0.9999999473,1.0000025601,1.0000055948
609,1.0000004292,0.9999999473,1.0000025601,1.0000055948
610,1.0000004292,0.9999999473,1.0000025601,1.0000055948
611,1.0000004292,0.9999999473,1.0000025601,1.0000055948
612,1.0000004292,0.9999999473,1.0000025601,1.0000055948
613,1.0000004292,0.9999999473,1.0000025601,1.0000055948
614,1.0000004292,0.9999999473,1.0000025601,1.0000055948
615,1.0000004292,0.9999999473,1.0000025601,1.0000055948
616,1.0000004292,0.9999999473,1.0000025601,1.0000055948
617,1.0000004292,0.9999999473,1.0000025601,1.0000055948
618,1.0000004292,0.9999999473,1.0000025601,1.0000055948
619,1.0000004292,0.9999999473,1.0000025601,1.0000055948
620,1.0000004292,0.9999999473,1.0000025601,1.0000055948
621,1.0000004292,1.0000042869,1.0000025601,1.0000055948
622,1.0000004292,1.0000042869,1.0000025601,1.0000055948
623,1.0000004292,1.0000042869,1.0000025601,1.0000055948
624,1.0000004292,1.0000042869,1.0000025601,1.0000055948
625,1.0000004292,1.0000042869,1.0000025601,1.0000055948
626,1.0000004292,1.0000042869,1.0000025601,1.0000055948
627,1.0000004292,1.0000042869,1.0000025601,1.0000055948
628,1.0000004292,1.0000042869,1.0000025601,1.0000055948
629,1.0000004292,1.0000042869,1.0000025601,1.0000055948
630,1.0000004292,1.0000042869,1.0000025601,1.0000055948
631,1.0000004292,1.0000045335,1.0000025601,1.0000055948
632,1.0000004292,1.0000045335,1.0000025601,1.0000055948
633,1.0000004292,1.0000045335,1.0000025601,1.0000055948
634,1.0000004292,1.0000045335,1.0000025601,1.0000055948
635,1.0000004292,1.0000045335,1.0000025601,1.0000055948
636,1.0000004292,1.0000045366,1.0000025601,1.0000055948
637,1.0000004292,1.0000045366,1.0000025601,1.0000055948
638,1.0000004292,1.0000045366,1.0000025601,1.0000055948
639,1.0000004292,1.0000045366,1.0000025601,1.0000055948
640,1.0000004292,1.0000045366,1.0000025601,1.0000055948
641,1.0000004292,1.0000046838,1.0000025601,1.0000055948
642,1.0000004292,1.0000046838,1.0000025601,1.0000055948
643,1.0000004292,1.0000046838,1.0000025601,1.0000055948
644,1.0000004292,1.0000046838,1.0000025601,1.0000055948
645,1.0000004292,1.0000046838,1.0000025601,1.0000055948
646,1.0000004292,1.0000047070,1.0000025601,1.0000055948
647,1.0000004292,1.0000047070,1.0000025601,1.0000055948
648,1.0000004292,1.0000047070,1.0000025601,1.0000055948
649,1.0000004292,1.0000047070,1.0000025601,1.0000055948
650,1.0000004292,1.0000047070,1.0000025601,1.0000055948
651,1.0000004292,1.0000047070,1.0000025601,1.0000055948
652,1.0000004292,1.0000047070,1.0000025601,1.0000055948
653,1.0000004292,1.0000047070,1.0000025601,1.0000055948
654,1.0000004292,1.0000047070,1.0000025601,1.0000055948
655,1.0000004292,1.0000047070,1.0000025601,1.0000055948
656,1.0000004292,1.0000047070,1.0000025601,1.0000055948
657,1.0000004292,1.0000047070,1.0000025601,1.0000055948
658,1.0000004292,1.0000047070,1.0000025601,1.0000055948
659,1.0000004292,1.0000047070,1.0000025601,1.0000055948
660,1.0000004292,1.0000047070,1.0000025601,1.0000055948
661,1.0000004292,1.0000047070,1.0000025601,1.0000055948
662,1.0000004292,1.0000047070,1.0000025601,1.0000055948
663,1.0000004292,1.0000047070,1.0000025601,1.0000055948
664,1.0000004292,1.0000047070,1.0000025601,1.0000055948
665,1.0000004292,1.0000047070,1.0000025601,1.0000055948
666,1.0000004292,1.0000047070,1.0000025601,1.0000055948
667,1.0000004292,1.0000047070,1.0000025601,1.0000055948
668,1.0000004292,1.0000047070,1.0000025601,1.0000055948
669,1.0000004292,1.0000047070,1.0000025601,1.0000055948
670,1.0000004292,1.0000047070,1.0000025601,1.0000055948
671,1.0000004292,1.0000047070,1.0000025601,1.0000055948
672,1.0000004292,1.0000047070,1.0000025601,1.0000055948
673,1.0000004292,1.0000047070,1.0000025601,1.0000055948
674,1.0000004292,1.0000047070,1.0000025601,1.0000055948
675,1.0000004292,1.0000047070,1.0000025601,1.0000055948
676,1.0000004292,1.0000047070,1.0000025601,1.0000055948
677,1.0000004292,1.0000047070,1.0000025601,1.0000055948
678,1.0000004292,1.0000047070,1.0000025601,1.0000055948
679,1.0000004292,1.0000047070,1.0000025601,1.0000055948
680,1.0000004292,1.0000047070,1.0000025601,1.0000055948
681,1.0000004292,1.0000047174,1.0000025601,1.0000055948
682,1.0000004292,1.0000047174,1.0000025601,1.0000055948
683,1.0000004292,1.0000047174,1.0000025601,1.0000055948
684,1.0000004292,1.0000047174,1.0000025601,1.0000055948
685,1.0000004292,1.0000047174,1.0000025601,1.0000055948
686,1.0000004292,1.0000047174,1.0000025601,1.0000055948
687,1.0000004292,1.0000047174,1.0000025601,1.0000055948
688,1.0000004292,1.0000047174,1.0000025601,1.0000055948
689,1.0000004292,1.0000047174,1.0000025601,1.0000055948
690,1.0000004292,1.0000047174,1.0000025601,1.0000055948
691,1.0000004292,1.0000047961,1.0000025601,1.0000055948
692,1.0000004292,1.0000047961,1.0000025601,1.0000055948
693,1.0000004292,1.0000047961,1.0000025601,1.0000055948
694,1.0000004292,1.0000047961,1.0000025601,1.0000055948
695,1.0000004292,1.0000047961,1.0000025601,1.0000055948
696,1.0000004292,1.0000047961,1.0000025601,1.0000055948
697,1.0000004292,1.0000047961,1.0000025601,1.0000055948
698,1.0000004292,1.0000047961,1.0000025601,1.0000055948
699,1.0000004292,1.0000047961,1.0000025601,1.0000055948
700,1.0000004292,1.0000047961,1.0000025601,1.0000055948
701,1.0000004292,1.0000047961,1.0000025601,1.0000055948
702,1.0000004292,1.0000047961,1.0000025601,1.0000055948
703,1.0000004292,1.0000047961,1.0000025601,1.0000055948
704,1.0000004292,1.0000047961,1.0000025601,1.0000055948
705,1.0000004292,1.0000047961,1.0000025601,1.0000055948
706,1.0000004292,1.0000047961,1.0000025601,1.0000055948
707,1.0000004292,1.0000047961,1.0000025601,1.0000055948
708,1.0000004292,1.0000047961,1.0000025601,1.0000055948
709,1.0000004292,1.0000047961,1.0000025601,1.0000055948
710,1.0000004292,1.0000047961,1.0000025601,1.0000055948
711,1.0000004292,1.0000047961,1.0000025601,1.0000055948
712,1.0000004292,1.0000047961,1.0000025601,1.0000055948
713,1.0000004292,1.0000047961,1.0000025601,1.0000055948
714,1.0000004292,1.0000047961,1.0000025601,1.0000055948
715,1.0000004292,1.0000047961,1.0000025601,1.0000055948
716,1.0000004292,1.0000047961,1.0000025601,1.0000055948
717,1.0000004292,1.0000047961,1.0000025601,1.0000055948
718,1.0000004292,1.0000047961,1.0000025601,1.0000055948
719,1.0000004292,1.0000047961,1.0000025601,1.0000055948
720,1.0000004292,1.0000047961,1.0000025601,1.0000055948
721,1.0000004292,1.0000048301,1.0000025601,1.0000055948
722,1.0000004292,1.0000048301,1.0000025601,1.0000055948
723,1.0000004292,1.0000048301,1.0000025601,1.0000055948
724,1.0000004292,1.0000048301,1.0000025601,1.0000055948
725,1.0000004292,1.0000048301,1.0000025601,1.0000055948
726,1.0000004292,1.0000048301,1.0000025601,1.0000055948
727,1.0000004292,1.0000048301,1.0000025601,1.0000055948
728,1.0000004292,1.0000048301,1.0000025601,1.0000055948
729,1.0000004292,1.0000048301,1.0000025601,1.0000055948
730,1.0000004292,1.0000048301,1.0000025601,1.0000055948
731,1.0000004292,1.0000048301,1.0000025601,1.0000055948
732,1.0000004292,1.0000048301,1.0000025601,1.0000055948
733,1.0000004292,1.0000048301,1.0000025601,1.0000055948
734,1.0000004292,1.0000048301,1.0000025601,1.0000055948
735,1.0000004292,1.0000048301,1.0000025601,1.0000055948
736,1.0000004292,1.0000048504,1.0000025601,1.0000055948
737,1.0000004292,1.0000048504,1.0000025601,1.0000055948
738,1.0000004292,1.0000048504,1.0000025601,1.0000055948
739,1.0000004292,1.0000048504,1.0000025601,1.0000055948
740,1.0000004292,1.0000048504,1.0000025601,1.0000055948
741,1.0000004292,1.0000048504,1.0000025601,1.0000055948
742,1.0000004292,1.0000048504,1.0000025601,1.0000055948
743,1.0000004292,1.0000048504,1.0000025601,1.0000055948
744,1.0000004292,1.0000048504,1.0000025601,1.0000055948
745,1.0000004292,1.0000048504,1.0000025601,1.0000055948
746,1.0000004292,1.0000048504,1.0000025601,1.0000055948
747,1.0000004292,1.0000048504,1.0000025601,1.0000055948
748,1.0000004292,1.0000048504,1.0000025601,1.0000055948
749,1.0000004292,1.0000048504,1.0000025601,1.0000055948
750,1.0000004292,1.0000048504,1.0000025601,1.0000055948
751,1.0000004292,1.0000048504,1.0000025601,1.0000055948
752,1.0000004292,1.0000048504,1.0000025601,1.0000055948
753,1.0000004292,1.0000048504,1.0000025601,1.0000055948
754,1.0000004292,1.0000048504,1.0000025601,1.0000055948
755,1.0000004292,1.0000048504,1.0000025601,1.0000055948
756,1.0000004292,1.0000048504,1.0000025601,1.0000055948
757,1.0000004292,1.0000048504,1.0000025601,1.0000055948
758,1.0000004292,1.0000048504,1.0000025601,1.0000055948
759,1.0000004292,1.0000048504,1.0000025601,1.0000055948
760,1.0000004292,1.0000048504,1.0000025601,1.0000055948
761,1.0000004292,1.0000048504,1.0000025601,1.0000055948
762,1.0000004292,1.0000048504,1.0000025601,1.0000055948
763,1.0000004292,1.0000048504,1.0000025601,1.0000055948
764,1.0000004292,1.0000048504,1.0000025601,1.0000055948
765,1.0000004292,1.0000048504,1.0000025601,1.0000055948
766,1.0000004292,1.0000048504,1.0000025601,1.0000055948
767,1.0000004292,1.0000048504,1.0000025601,1.0000055948
768,1.0000004292,1.0000048504,1.0000025601,1.0000055948
769,1.0000004292,1.0000048504,1.0000025601,1.0000055948
770,1.0000004292,1.0000048504,1.0000025601,1.0000055948
771,1.0000004292,1.0000048504,1.0000025601,1.0000055948
772,1.0000004292,1.0000048504,1.0000025601,1.0000055948
773,1.0000004292,1.0000048504,1.0000025601,1.0000055948
774,1.0000004292,1.0000048504,1.0000025601,1.0000055948
775,1.0000004292,1.0000048504,1.0000025601,1.0000055948
776,1.0000004292,1.0000048504,1.0000025601,1.0000055948
777,1.0000004292,1.0000048504,1.0000025601,1.0000055948
778,1.0000004292,1.0000048504,1.0000025601,1.0000055948
779,1.0000004292,1.0000048504,1.0000025601,1.0000055948
780,1.0000004292,1.0000048504,1.0000025601,1.0000055948
781,1.0000004292,1.0000048504,1.0000025601,1.0000055948
782,1.0000004292,1.0000048504,1.0000025601,1.0000055948
783,1.0000004292,1.0000048504,1.0000025601,1.0000055948
784,1.0000004292,1.0000048504,1.0000025601,1.0000055948
785,1.0000004292,1.0000048504,1.0000025601,1.0000055948
786,1.0000004292,1.0000048504,1.0000025601,1.0000055948
787,1.0000004292,1.0000048504,1.0000025601,1.0000055948
788,1.0000004292,1.0000048504,1.0000025601,1.0000055948
789,1.0000004292,1.0000048504,1.0000025601,1.0000055948
790,1.0000004292,1.0000048504,1.0000025601,1.0000055948
791,1.0000004292,1.0000048504,1.0000025601,1.0000055948
792,1.0000004292,1.0000048504,1.0000025601,1.0000055948
793,1.0000004292,1.0000048504,1.0000025601,1.0000055948
794,1.0000004292,1.0000048504,1.0000025601,1.0000055948
795,1.0000004292,1.0000048504,1.0000025601,1.0000055948
796,1.0000004292,1.0000048504,1.0000025601,1.0000055948
797,1.0000004292,1.0000048504,1.0000025601,1.0000055948
798,1.0000004292,1.0000048504,1.0000025601,1.0000055948
799,1.0000004292,1.0000048504,1.0000025601,1.0000055948
800,1.0000004292,1.0000048504,1.0000025601,1.0000055948
801,1.0000004292,1.0000048504,1.0000025601,1.0000055948
802,1.0000004292,1.0000048504,1.0000025601,1.0000055948
803,1.0000004292,1.0000048504,1.0000025601,1.0000055948
804,1.0000004292,1.0000048504,1.0000025601,1.0000055948
805,1.0000004292,1.0000048504,1.0000025601,1.0000055948
806,1.0000004292,1.0000048504,1.0000025601,1.0000055948
807,1.0000004292,1.0000048504,1.0000025601,1.0000055948
808,1.0000004292,1.0000048504,1.0000025601,1.0000055948
809,1.0000004292,1.0000048504,1.0000025601,1.0000055948
810,1.0000004292,1.0000048504,1.0000025601,1.0000055948
811,1.0000004292,1.0000048504,1.0000025601,1.0000055948
812,1.0000004292,1.0000048504,1.0000025601,1.0000055948
813,1.0000004292,1.0000048504,1.0000025601,1.0000055948
814,1.0000004292,1.0000048504,1.0000025601,1.0000055948
815,1.0000004292,1.0000048504,1.0000025601,1.0000055948
816,1.0000004292,1.0000048966,1.0000025601,1.0000055948
817,1.0000004292,1.0000048966,1.0000025601,1.0000055948
818,1.0000004292,1.0000048966,1.0000025601,1.0000055948
819,1.0000004292,1.0000048966,1.0000025601,1.0000055948
820,1.0000004292,1.0000048966,1.0000025601,1.0000055948
821,1.0000004292,1.0000048966,1.0000025601,1.0000055948
822,1.0000004292,1.0000048966,1.0000025601,1.0000055948
823,1.0000004292,1.0000048966,1.0000025601,1.0000055948
824,1.0000004292,1.0000048966,1.0000025601,1.0000055948
825,1.0000004292,1.0000048966,1.0000025601,1.0000055948
826,1.0000004292,1.0000048966,1.0000025601,1.0000055948
827,1.0000004292,1.0000048966,1.0000025601,1.0000055948
828,1.0000004292,1.0000048966,1.0000025601,1.0000055948
829,1.0000004292,1.0000048966,1.0000025601,1.0000055948
830,1.0000004292,1.0000048966,1.0000025601,1.0000055948
831,1.0000004292,1.0000050886,1.0000025601,1.0000055948
832,1.0000004292,1.0000050886,1.0000025601,1.0000055948
833,1.0000004292,1.0000050886,1.0000025601,1.0000055948
834,1.0000004292,1.0000050886,1.0000025601,1.0000055948
835,1.0000004292,1.0000050886,1.0000025601,1.0000055948
836,1.0000004292,1.0000050886,1.0000025601,1.0000055948
837,1.0000004292,1.0000050886,1.0000025601,1.0000055948
838,1.0000004292,1.0000050886,1.0000025601,1.0000055948
839,1.0000004292,1.0000050886,1.0000025601,1.0000055948
840,1.0000004292,1.0000050886,1.0000025601,1.0000055948
841,1.0000004292,1.0000050886,1.0000025601,1.0000055948
842,1.0000004292,1.0000050886,1.0000025601,1.0000055948
843,1.0000004292,1.0000050886,1.0000025601,1.0000055948
844,1.0000004292,1.0000050886,1.0000025601,1.0000055948
845,1.0000004292,1.0000050886,1.0000025601,1.0000055948
846,1.0000004292,1.0000050886,1.0000025601,1.0000055948
847,1.0000004292,1.0000050886,1.0000025601,1.0000055948
848,1.0000004292,1.0000050886,1.0000025601,1.0000055948
849,1.0000004292,1.0000050886,1.0000025601,1.0000055948
850,1.0000004292,1.0000050886,1.0000025601,1.0000055948
851,1.0000004292,1.0000050886,1.0000025601,1.0000055948
852,1.0000004292,1.0000050886,1.0000025601,1.0000055948
853,1.0000004292,1.0000050886,1.0000025601,1.0000055948
854,1.0000004292,1.0000050886,1.0000025601,1.0000055948
855,1.0000004292,1.0000050886,1.0000025601,1.0000055948
856,1.0000004292,1.0000050886,1.0000025601,1.0000055948
857,1.0000004292,1.0000050886,1.0000025601,1.0000055948
858,1.0000004292,1.0000050886,1.0000025601,1.0000055948
859,1.0000004292,1.0000050886,1.0000025601,1.0000055948
860,1.0000004292,1.0000050886,1.0000025601,1.0000055948
